PlotId,PlotAge,Lat,Lon,Harv,Interval,InitBa,CutBa,ResidBa
106322671010478,43,33.318236,-85.824894,0,3,20.3288487743668,0,17.8385970577577
38955799010478,1,33.685355,-87.913548,1,6,9.81190305733147,9.81190305733147,0
22332264010478,44,34.509692,-87.709132,0,4,1.7601853476832,0,1.7601853476832
81668064010478,8,34.561975,-88.023739,0,4,0,0,0
106341165010478,42,30.995678,-85.810809,0,4,27.905758562941,0,27.905758562941
38958085010478,47,32.997102,-87.816462,0,8,10.0682200018678,0,9.66946568423342
22332189010478,14,33.727485,-87.765266,0,5,6.45177123056276,0,6.45177123056276
106328503010478,1,31.076375,-86.268794,1,4,20.5014236496499,20.5014236496499,0
38944095010478,44,31.258633,-86.262242,0,8,19.4000068403046,0,18.4175380894488
148450632010478,55,31.34127,-86.625941,0,6,16.3729812276383,0,15.9084208938662
139994474010854,9,31.118134,-86.369923,0,6,0.229023509487693,0,0.229023509487693
148450719010478,52,31.476628,-86.425879,0,6,22.7945956619452,0,22.7945956619452
22306737010478,13,31.031358,-86.427121,0,3,5.47475473635917,0,5.47475473635917
148450957010478,16,31.517031,-86.51631,1,6,22.2692046159281,1.37137728286962,17.3605211867949
106315641010478,25,31.683137,-86.628507,1,5,23.1837780372317,5.91726692438192,15.0411282754262
139994446010854,14,34.868361,-88.027907,0,6,10.8420833138096,0,10.6017963530356
38941118010478,11,31.369263,-87.094498,0,7,3.4181955527526,0,3.4181955527526
106326114010478,25,31.289215,-87.042994,0,6,11.3943870446428,0,11.3943870446428
106326150010478,55,31.506234,-87.077521,0,6,23.295468707437,0,13.7933243207317
81638696010478,20,31.279889,-87.778588,0,5,18.3074733197117,0,16.4039185257536
148456961010478,25,31.011483,-87.838071,0,6,18.5022107061848,0,14.7542959131849
22349633010478,43,31.7715,-85.204113,1,6,24.0609610075205,7.1306344181209,13.9840505928345
106334726010478,50,32.035992,-85.346708,1,5,30.4615375506199,7.29276662918847,20.8998548607523
81640932010478,2,33.120733,-87.038676,1,6,33.8487895900277,30.0173389108115,1.08129132348288
22350263010478,17,34.188272,-85.651628,0,4,10.3227034200003,0,10.3227034200003
81646189010478,36,34.18859,-85.704602,0,5,33.6298599207535,0,30.1087357213855
22330395010478,15,32.999555,-86.531742,0,7,7.65730839400099,0,7.65730839400099
175742310010854,56,32.904513,-86.588219,0,6,28.2217371892281,0,25.9070976139577
175742311010854,8,32.779339,-86.638476,0,6,0,0,0
175742315010854,57,32.684979,-86.800809,0,6,13.7516585507582,0,13.5714433301777
175742322010854,2,32.158164,-88.157062,1,6,34.9162238387385,34.7047212534739,0
139994384010854,1,31.719859,-88.307014,1,6,23.4861642669197,19.8865529600127,0
175742329010854,32,32.172759,-88.312711,0,6,19.770236738021,0,18.5100766457841
106311221010478,66,33.841814,-87.052977,0,4,14.7310498808383,0,14.7310498808383
38940504010478,25,31.465967,-87.188145,0,7,8.84372576570555,0,8.84372576570555
175742391010854,24,31.416824,-86.936719,1,6,29.2558884772338,16.4782283096808,11.2784478956002
139994452010854,50,31.552535,-86.934049,0,6,19.6720303707639,0,6.18265103373724
106326026010478,12,31.679942,-86.927869,0,6,8.40003167039012,0,8.40003167039012
38941272010478,3,31.680535,-86.984283,1,6,10.5856763165506,10.5856763165506,0
81654249010478,42,33.1346,-85.980285,0,5,29.230510994861,0,26.2990014365574
139994421010854,64,33.134366,-86.087526,0,6,32.1567526758043,0,32.1567526758043
106305513010478,62,32.466673,-87.991861,0,6,31.2306665128661,0,29.8659427104994
139994921010854,29,32.506509,-88.051866,0,6,23.3498145374783,0,21.6754532955747
38843457010478,17,32.877479,-88.31806,0,6,7.44977228770553,0,6.28736678127319
148511568010478,14,32.334149,-88.162849,0,6,12.4691101363371,0,11.7848554706956
175742893010854,24,32.469515,-88.058131,0,6,14.8776756969518,0,12.8750215866308
139994928010854,1,32.563668,-88.312651,1,6,38.4252882712471,33.9086443054489,0
106306225010478,15,32.340923,-88.305491,0,5,15.7513162665979,0,15.057988265198
148512054010478,16,32.334882,-88.41774,1,5,21.6376695953801,3.91807010739859,16.9624191976302
175742170010854,82,33.386062,-85.965382,0,6,15.8706026828093,0,13.7532564383788
81624955010478,12,33.392879,-86.047232,0,5,2.48046227215632,0,2.48046227215632
22301451010478,70,33.305184,-86.088331,0,3,20.92093068525,0,20.92093068525
22348543010478,20,33.620056,-86.079848,1,5,12.625512116019,1.87522029192391,10.0436055378163
38846221010478,16,33.578993,-86.129315,0,6,11.2594338370904,0,11.2594338370904
175742911010854,60,33.184117,-86.347923,0,6,26.1052231575711,0,26.1052231575711
175742915010854,11,33.092857,-85.625483,0,5,0.271261440567616,0,0.271261440567616
38947304010478,11,31.340931,-85.504022,0,7,3.49912188252194,0,3.49912188252194
106338586010478,2,31.200912,-87.384753,1,4,21.0706550066345,18.9446980748419,0
175742604010854,88,34.709835,-86.327524,0,5,17.5995843748471,0,17.5995843748471
106296557010478,20,30.856568,-88.353559,0,5,8.45857535419513,0,8.45857535419513
139994809010854,62,31.084481,-88.353754,1,6,20.7009400849169,1.74089564524284,14.530420465605
38899671010478,45,30.455193,-88.349241,0,5,7.85083354282792,0,6.15544953928032
175742758010854,71,30.514286,-88.231232,0,6,49.6691754867693,0,26.1761262115737
175742407010854,90,32.910771,-86.288325,0,6,26.5374649910341,0,26.1468485166167
175742408010854,54,32.783587,-86.329274,0,6,24.326878245229,0,17.9626901328935
148449992010478,7,32.78298,-86.388843,0,5,1.81785352060387,0,0.75270026397503
106328146010478,71,32.999697,-86.142114,0,5,7.94961791743463,0,7.94961791743463
38923907010478,56,32.996227,-87.394162,0,6,25.9913670303871,0,24.1435491673205
175742132010854,53,32.889797,-87.419606,0,2,14.567718913683,0,14.3639714316567
38924070010478,56,32.84123,-87.29637,0,6,40.2198512157634,0,39.3878823308225
175742247010854,11,33.976141,-86.570962,0,6,0.540645661741438,0,0.540645661741438
148460539010478,10,34.190658,-86.447658,0,6,12.8853117098726,0,11.3155117065878
106314173010478,11,33.882233,-86.454044,0,5,11.9964373776725,0,10.1758835245758
38924877010478,10,33.935424,-86.766223,0,4,5.2286695320225,0,5.2286695320225
175742270010854,15,31.55059,-86.610709,1,6,22.3252750463685,8.66486677464923,8.91569982317806
139994864010854,19,33.51374,-88.079843,1,4,25.7082969466706,2.87547173721694,15.2702250600512
81616251010478,78,33.393337,-88.13183,0,5,27.5499836294746,0,25.0265740785944
22347977010478,42,33.332851,-87.972866,0,3,23.7008874433855,0,22.9629558578414
106301205010478,11,33.03045,-88.17827,0,5,9.91465299474794,0,7.81120346703515
81617159010478,10,31.978496,-85.973276,0,5,0.66033493413937,0,0.66033493413937
22338226010478,17,31.7291,-85.715521,0,2,8.32863043022771,0,7.2833696792405
139994882010854,19,33.209805,-85.299904,0,6,16.4379167992513,0,15.0184458690717
38914997010478,50,33.125703,-85.407811,0,7,21.6038639300062,0,20.9926214839272
22301038010478,54,33.172559,-85.515812,0,1,17.0651325765089,0,16.8767565761147
22347730010478,27,33.173718,-85.565372,0,4,16.7841337318734,0,15.456308980295
139994886010854,27,33.222122,-85.614321,0,6,27.0946538847995,0,17.7061422278657
148507825010478,2,32.268764,-84.950778,1,6,22.0397725825564,7.78399773788806,0
22301083010478,63,32.483108,-85.055466,0,3,22.2282173457127,0,19.6420409115011
175742856010854,9,32.179013,-85.093757,0,6,0,0,0
139994351010854,38,33.837175,-85.967767,0,6,15.3066498254902,0,14.7681815193469
81644878010478,45,33.615988,-85.969287,0,5,31.2542588929292,0,30.4188862558634
148438410010478,33,32.873532,-85.367096,0,4,24.67825416838,0,20.4316060826939
22350146010478,1,32.784246,-85.256467,1,4,22.5360990807569,22.0851018190132,0
38928668010478,3,32.826168,-85.416988,1,5,22.7401479643839,22.7401479643839,0
81645679010478,23,33.008614,-85.458853,1,5,17.4311293269946,2.8529922011699,14.5781371258247
81645843010478,32,33.086149,-85.57332,0,5,13.2478379631471,0,13.2478379631471
139994821010854,14,31.781036,-86.990481,0,6,14.0011392651075,0,12.1792760195517
148501182010478,79,31.726966,-87.180222,0,6,23.213974247155,0,7.62869841294273
175742773010854,14,31.639073,-87.295852,0,6,6.67279244080834,0,5.85181199149727
139994824010854,40,31.607717,-87.338886,0,6,27.6947939294618,0,26.0924009096889
175742777010854,14,31.724604,-87.413339,0,6,16.7416425364118,0,16.3737031277267
38903366010478,107,31.772473,-87.398033,0,7,20.4505105773924,0,19.6970065758156
22300430010478,70,31.768746,-87.501409,0,1,24.0505118514172,0,23.1246061342798
139994828010854,30,31.575404,-87.362068,1,5,22.3340248643554,9.45218024697875,10.2649694351976
38904253010478,88,31.814255,-87.49592,0,5,17.1468124102798,0,15.9122714540965
81637451010478,20,32.5121,-86.796666,0,5,23.8483103518924,0,23.4866284311355
148455718010478,63,32.472314,-86.848311,0,3,20.6204220122645,0,19.3786265079522
139994260010854,15,30.781134,-87.877763,1,6,17.2339448577778,1.52629770559379,12.1369391524248
139994262010854,41,30.452357,-87.585645,1,6,16.1510066385961,5.0615375465913,11.0894690920048
22349410010478,3,30.779998,-87.584253,1,6,11.7343931669543,11.5227338929114,0.211659274042898
175742205010854,22,30.919396,-87.676892,0,5,10.2210429188144,0,9.08106671482895
148456316010478,4,31.106793,-87.691191,1,6,22.8982334401968,22.8982334401968,0
106332982010478,46,30.595027,-87.734159,0,6,44.6166366314891,0,38.0695910625893
139994271010854,17,31.148112,-87.791284,1,6,27.661554053923,9.69307547628282,17.0339829148848
38919933010478,45,30.785728,-87.844055,1,6,7.62907731516389,3.21271501152263,4.18842734316431
106334067010478,28,30.568903,-87.556019,0,5,11.4157487129098,0,11.4157487129098
175742214010854,46,30.535794,-87.816732,0,6,20.4189788875268,0,8.4974153265809
22306155010478,12,32.038194,-85.148332,0,3,18.0225919470466,0,18.0225919470466
38921509010478,58,32.041329,-85.252054,1,6,14.6552509618662,3.7826905551153,6.76998228616623
38923219010478,1,33.077708,-87.038107,1,7,21.2012918587638,12.7917853323669,7.41508217871611
175742303010854,26,34.273294,-85.654613,1,6,41.3422188475368,27.2904079291054,13.3403362455147
38930596010478,100,32.738239,-86.436033,0,8,17.5376549358977,0,17.5376549358977
38930782010478,12,32.862398,-86.535136,0,8,1.82152057341154,0,1.82152057341154
22305100010478,54,32.739027,-86.703776,0,3,13.7555923007837,0,13.5021135546533
81646605010478,12,33.010817,-86.601053,0,6,10.0208999219547,0,10.0208999219547
22333535010478,60,32.990953,-86.744147,0,4,16.4520063704259,0,15.973682030225
175742321010854,8,32.298587,-88.267939,0,6,0,0,0
38932818010478,59,32.119541,-88.25437,1,6,21.1103188089735,14.6322942066182,5.53750090758726
81648033010478,24,32.030952,-88.414838,1,5,48.4708225908253,19.3803238549534,20.4529892150014
175742337010854,27,31.64689,-87.588643,1,6,20.6843162507928,4.66471722256095,12.7531981552106
106320557010478,1,31.600773,-87.651234,1,4,20.0101564556716,16.1665037042285,0
175742427010854,74,31.127101,-86.595536,0,6,17.7463001939343,0,16.2486356404004
175742140010854,79,31.106831,-86.438778,0,6,34.2578082636847,0,34.2578082636847
106329477010478,35,31.783106,-86.175672,1,5,14.6583654450727,3.56427486185827,11.0940905832145
39025594010478,4,31.550784,-86.430781,1,5,29.4704718689077,27.3078892219419,2.16258264696575
22331479010478,2,31.609617,-86.429248,1,4,21.5310754434539,20.6029845647119,0.928090878742036
175742441010854,31,33.986107,-86.778261,0,6,31.4993699746884,0,25.9149383853134
148453685010478,44,31.470144,-85.517268,0,5,24.9817442752798,0,23.8043942728162
38947553010478,4,31.427735,-85.463947,1,7,24.9429415625933,22.0479791885355,2.447305646721
22350205010478,22,32.780774,-85.56568,1,4,18.2682482945992,5.38484099686781,12.8834072977314
175742296010854,10,33.04265,-85.250959,0,5,8.42475006598085,0,8.42475006598085
139994366010854,4,34.314729,-85.488353,1,5,21.9546135695918,20.6228770703535,0
106331324010478,19,32.693874,-86.424075,0,5,17.6555266956117,0,16.5582788161399
22349313010478,19,32.576297,-86.71472,0,7,0.814989928105372,0,0
106331445010478,16,32.557749,-86.477435,0,5,20.4699561965654,0,18.8386994151724
38917341010478,60,32.553493,-86.536289,0,7,13.8936091170725,0,11.7620969974123
148455492010478,7,32.506287,-86.751136,0,4,6.3821278536359,0,5.3114489009955
38918143010478,18,32.637226,-86.633467,0,5,8.42678580648839,0,8.42678580648839
139994258010854,34,30.365822,-87.484536,0,5,2.91738991469439,0,2.67209697557096
22339654010478,1,31.239365,-87.633798,1,5,10.4696869339079,10.4696869339079,0
148455994010478,11,31.143949,-87.628992,0,5,8.18383598042292,0,6.4933796665404
106332506010478,32,30.551062,-87.484899,0,6,27.7591346813822,0,27.7591346813822
22349433010478,19,30.642609,-87.63543,1,7,23.3820580233271,8.90581449543548,12.9989235824003
38918990010478,16,30.597111,-87.632778,1,6,22.6838579906489,17.4909376877999,5.19292030284901
175742204010854,56,30.868026,-87.683474,0,6,20.5317055280329,0,14.9306817912425
106332855010478,60,30.87026,-87.733493,0,5,42.4650378617934,0,29.6553944845892
81657690010478,58,31.543047,-86.984675,0,5,32.6720088587664,0,24.3837662430232
139994454010854,11,31.633066,-87.036425,0,6,0.707720189154591,0,0.572558773719231
81657804010478,18,31.49812,-87.138226,0,6,24.8326372914492,0,20.4637391093481
106326553010478,60,31.544935,-87.132936,1,6,20.9058773374871,19.252027240285,0
38942323010478,19,31.281736,-87.40516,1,5,19.0512184238648,10.6235775678299,8.42764085603489
38942455010478,1,33.053245,-86.035819,1,8,11.14929730973,11.14929730973,0
175742404010854,36,32.949123,-86.179413,0,6,21.6919485477905,0,21.2192001372013
139994307010854,78,32.946247,-87.322132,0,6,25.5082566299188,0,24.8890630142655
22306318010478,66,32.872414,-87.086794,0,2,19.9446481185343,0,19.0427791790471
81642614010478,80,32.21291,-85.56839,0,4,6.07746187511713,0,6.07746187511713
38925861010478,52,32.210737,-85.764713,0,6,30.3142792595509,0,26.793155060183
38926007010478,72,32.25952,-85.880759,0,6,20.8422220852125,0,20.0114839234742
106315387010478,76,32.083746,-85.876277,0,5,15.2595519177934,0,14.618998166053
81643398010478,12,32.080597,-85.917122,0,4,4.81407760468679,0,4.20835422440241
175742266010854,39,32.104553,-85.595903,0,5,15.5243337830486,0,14.9274832633997
148461361010478,18,31.934104,-86.477797,0,5,18.4933753894027,0,14.2759030534748
175742273010854,57,31.768723,-86.667887,1,7,37.043891743889,4.76345136356755,29.6467945677529
175742274010854,19,31.686384,-86.725434,0,7,34.4928031321674,0,30.6077429394554
139994338010854,5,31.938025,-86.778431,1,6,21.3454333596796,8.96971163476918,1.81428693499641
175742275010854,40,31.896748,-86.783825,1,6,29.172541079283,19.6696191579588,7.3056721660218
38927589010478,63,31.623801,-86.697115,0,4,16.1649966962254,0,16.1649966962254
148437479010478,63,31.779098,-86.891455,0,6,19.4123771479712,0,17.8527737365595
175742277010854,16,31.601105,-86.873663,0,7,16.3586500712713,0,11.1661990282962
148510962010478,10,33.233408,-86.811387,0,5,6.13739613065411,0,6.13739613065411
175742885010854,40,33.320837,-86.8696,0,6,21.62752629736,0,20.7442839923275
38843133010478,6,32.339091,-88.048237,1,7,20.0704832867976,20.0704832867976,0
22342266010478,81,32.380714,-88.049566,0,6,31.6870535447054,0,30.7023745154449
22338596010478,20,32.789703,-88.113594,0,4,12.1971133672773,0,12.1971133672773
139994606010854,22,31.039655,-85.82342,0,6,13.8239351137267,0,13.8239351137267
175742501010854,6,31.074195,-87.274708,0,6,0.540645661741438,0,0
175742138010854,35,31.115572,-86.668038,0,2,11.7227138549299,0,11.7227138549299
139994365010854,24,34.100424,-85.445481,0,5,11.3615680566863,0,10.0733105638632
22341786010478,88,33.978058,-85.496129,0,5,16.1493991633927,0,15.4674780419658
38929507010478,37,34.144964,-85.496776,0,7,16.5696076486448,0,15.7192532660654
22349684010478,18,31.780878,-85.51147,1,4,16.5058556664194,2.57336686618479,13.9324888002346
38863316010478,51,34.022937,-87.190888,0,5,16.3681413750504,0,15.0506396282936
38863720010478,19,34.111738,-87.144249,0,5,8.00139045177342,0,7.71174351356733
106267121010478,13,34.03285,-87.452112,0,6,10.1151476084112,0,10.1151476084112
148437304010478,53,34.080904,-87.558576,0,6,33.3646219725782,0,32.6591739654274
38864679010478,34,34.085035,-87.611145,1,5,17.458466354525,7.96152328065954,8.81778480044436
81607551010478,58,34.929041,-86.689092,0,5,30.2392753764486,0,29.3131687249108
81607661010478,59,34.625356,-86.637028,0,5,16.8129003822862,0,14.2057765368307
22304344010478,52,34.843207,-86.698345,0,1,19.1781838481305,0,19.1781838481305
38891480010478,2,32.197827,-87.804152,1,6,9.51788579591624,8.4772967697388,1.04058902617744
175742716010854,48,32.109593,-87.868298,0,6,24.2641088447278,0,20.4798370248876
22304459010478,5,32.242197,-87.74927,0,1,3.83563676962609,0,3.47395484886927
38892749010478,62,32.426187,-88.001616,0,5,21.7604420615339,0,20.8622652916544
148499026010478,13,33.99594,-87.719596,0,6,1.36549995165732,0,1.36549995165732
38893784010478,55,33.993302,-87.775618,0,6,11.3463877164232,0,10.6215168669064
175742726010854,76,33.954007,-87.821686,0,6,17.9712503038703,0,9.68472087814049
175742727010854,5,34.033407,-87.822223,1,6,29.6886232168681,22.5382088919614,0
106295083010478,1,34.211124,-87.977692,1,5,28.2562360655306,23.5037099682551,3.01607735730729
139994785010854,38,34.207775,-87.836234,0,6,17.2543688014975,0,16.3193511400262
106295516010478,77,34.230182,-86.184516,0,6,31.1555938973102,0,31.1555938973102
148499998010478,50,34.271558,-86.295436,1,6,23.0406453602127,12.9148576526244,9.60496574169845
22344975010478,27,30.944478,-87.998733,0,5,11.6382460563531,0,10.9400492484921
139994478010854,24,31.338823,-86.567758,0,6,11.1133505999359,0,9.90699615874044
106328991010478,38,31.297733,-86.626326,1,4,18.2186050290732,11.4528423653158,6.7657626637574
175742177010854,70,31.087388,-86.669281,1,4,18.9143820971785,2.41392541945115,16.5004566777273
38945134010478,19,31.300119,-86.681553,1,6,24.3886640190334,7.4994746268927,15.25920953593
175742426010854,13,31.338446,-86.670899,0,6,2.17009161448994,0,2.17009161448994
38945230010478,18,31.087069,-86.597367,0,6,2.02662436264072,0,0
175742434010854,30,31.597682,-86.276702,1,6,19.6683264654064,10.3487244248548,1.00467200210228
139994492010854,20,31.552238,-86.336914,1,6,35.8314774786895,31.0296978782417,4.80177960044775
148451783010478,1,31.599792,-86.329003,1,5,24.4816290611499,24.4816290611499,0
81660759010478,55,31.513222,-86.227036,0,5,39.5089338912478,0,39.5089338912478
22331454010478,56,31.513494,-86.276493,0,6,27.8835662791465,0,24.3095460988679
139994494010854,30,31.879513,-86.390192,0,6,40.70164643818,0,32.0635575290641
175742435010854,40,31.650993,-86.171018,0,6,27.9765357941061,0,26.3465559378953
175742436010854,25,31.687772,-86.430973,1,6,46.5677529038433,25.7696108027231,19.2552673074918
22306962010478,45,33.985188,-86.882121,0,1,12.3332027970073,0,5.9229935547939
38946593010478,0,34.021305,-86.87881,1,4,15.1241843220422,12.0975569789142,3.026627343128
139994508010854,28,34.16286,-87.088992,0,6,35.4914295246965,0,31.2772048606233
38947166010478,46,34.239666,-87.082557,0,4,17.3403875882849,0,17.3403875882849
38947401010478,46,31.255761,-85.510072,0,7,18.5902497925002,0,18.1119254522993
39024514010478,49,31.645857,-85.66037,0,5,9.77897493246257,0,9.77897493246257
175742239010854,9,33.152695,-87.096768,0,5,2.68141934001089,0,2.32267608486021
175742190010854,14,32.5949,-86.528748,0,6,22.5460536690613,0,22.5460536690613
106267196010478,25,34.287673,-87.493605,0,5,20.8987519705841,0,18.3319365718996
22302260010478,57,34.258878,-87.599257,0,1,31.2929207182806,0,31.2929207182806
139995030010854,78,34.263496,-87.322885,0,6,17.435467127051,0,17.435467127051
148497506010478,53,34.579383,-86.436285,0,5,21.1135876368751,0,19.2207102345142
22304332010478,53,34.67113,-86.643128,0,1,17.3033151914073,0,17.3033151914073
38889946010478,57,34.973357,-86.536207,0,5,33.9269697733924,0,32.0352226270339
148497859010478,23,32.199793,-87.598867,1,6,26.8769082508933,14.5980097745464,8.60791840201336
106293763010478,13,32.424835,-87.79476,0,5,8.66409702832402,0,8.66409702832402
175742715010854,28,32.329246,-87.799005,0,6,14.0114868296647,0,9.20277496991516
106294170010478,24,32.028415,-87.956353,0,5,20.6982008051875,0,18.9997274352334
38947703010478,7,31.515196,-85.559321,0,7,20.5317784365629,0,20.5317784365629
148454036010478,15,31.556067,-85.463878,0,5,10.426834974598,0,8.90157594624762
81662328010478,41,31.21637,-85.769876,0,5,19.9743361761964,0,11.6521858803823
148454593010478,36,32.521665,-86.899632,0,6,10.382258929358,0,9.60102598052324
139994524010854,3,32.571912,-87.004962,1,6,24.9533747152102,21.5543587171026,0.262294742948853
81663049010478,30,32.56225,-87.050629,0,5,20.063265507755,0,17.2930455530173
81663141010478,9,32.249818,-86.981181,0,5,1.03154441363514,0,1.03154441363514
106336352010478,5,32.16557,-87.045824,1,5,18.6544876925951,12.0131142971375,4.7677885288808
81663408010478,46,32.254418,-87.200604,0,6,20.7282517946309,0,20.1344916716953
106322977010478,44,33.273715,-85.91759,0,4,16.027564903192,0,15.4905225205025
81654539010478,68,33.449708,-85.869419,0,5,21.1822030907239,0,20.7902303091037
81654695010478,22,33.559416,-85.396193,1,5,30.3091998162915,16.1242321297401,11.3662890021599
106323263010478,55,33.829327,-85.392562,0,5,22.7110706845838,0,18.9517244927598
38937337010478,65,33.917007,-85.438446,0,7,15.4725265187764,0,13.0797745617695
175742363010854,28,33.563939,-85.454145,0,6,16.8472930316886,0,16.171751577475
106323982010478,100,33.483754,-85.816978,0,5,23.7737736489688,0,23.0748233371062
175742155010854,53,33.637971,-85.644814,0,3,14.960520549705,0,14.960520549705
38938835010478,12,31.573613,-85.881641,1,7,9.16283544256123,0.271663309368457,8.89117213319277
148445848010478,17,31.535883,-85.917318,0,6,9.39776789638138,0,8.32398554042269
139994435010854,12,31.480127,-85.91978,0,6,5.48811663923991,0,5.48811663923991
38938980010478,22,31.352583,-85.921279,0,7,2.07756123314731,0,2.07756123314731
81656098010478,15,31.437622,-86.015912,0,5,11.6889569880955,0,11.3501148285666
175742370010854,10,31.221114,-86.013815,0,7,4.59924260856432,0,0
148446240010478,17,31.529657,-86.117064,0,7,6.78676030860134,0,5.88004382670403
39025285010478,19,31.261104,-86.117128,0,5,12.5354935046306,0,9.06264379496364
139994438010854,34,31.26505,-86.166467,0,6,22.4249911081209,0,18.3916028576523
148446603010478,46,34.596169,-87.816008,0,6,13.5697028635947,0,13.5697028635947
38940055010478,33,34.622933,-87.731657,0,6,12.0302188379733,0,11.1583393577489
139994444010854,51,34.687874,-87.925743,0,6,21.396406818348,0,19.8120893046328
22306456010478,5,34.826342,-88.01938,0,1,4.90570742409563,0,4.90570742409563
106325614010478,51,34.676099,-88.067169,0,4,19.3168827021217,0,18.0068546778022
81630821010478,23,32.060212,-87.191057,1,5,15.9840654347545,1.3751448028775,14.1546280966637
148435417010478,16,32.068166,-87.350701,1,5,33.0425995213577,14.0057817917477,11.9858972243987
139995016010854,40,32.074555,-87.457686,1,6,19.3629921283543,13.6817237918291,5.18067050157947
148435911010478,22,32.164537,-87.449985,1,5,17.6125759924064,6.42929801025335,9.71902931493669
139994932010854,81,33.355458,-85.979935,0,6,13.9385913761864,0,13.9385913761864
106306814010478,1,33.569396,-85.974473,1,5,29.6316014880106,22.1827057040175,0
175742905010854,15,33.307772,-86.133852,0,6,21.5379283895658,0,21.3502042014611
139994940010854,67,33.268249,-86.348636,0,7,19.8720825922621,0,17.5267194963442
22348589010478,83,33.537041,-86.134418,0,3,11.4439173743465,0,11.4439173743465
175742720010854,13,32.217717,-88.00341,0,6,9.78220760865042,0,9.37471264459773
139994771010854,61,32.373554,-87.943339,0,6,22.7316243052592,0,21.2230088269024
22346629010478,43,32.158989,-88.012642,0,4,13.2621727637512,0,13.2621727637512
175742724010854,12,33.951894,-87.672136,0,6,11.129541365432,0,9.57393359333797
106294745010478,8,34.122646,-87.825082,0,5,1.50382142503144,0,0.542673581935548
81608963010478,47,34.169863,-87.82482,0,5,24.6938258689273,0,24.1559053501797
106294861010478,4,34.178404,-87.639575,1,6,11.5160273158239,8.12661600740499,1.98612191014737
139994780010854,24,33.950259,-87.871864,0,6,37.585081000247,0,34.9010997466308
22304527010478,17,34.041521,-87.923919,0,2,24.7933530543463,0,24.7933530543463
38894685010478,54,34.300013,-87.989521,0,6,10.1367386324112,0,7.43607982356005
81609647010478,0,34.532157,-86.236756,0,5,0.454292535213292,0,0
175742738010854,56,34.489752,-86.28875,0,6,25.7174122691424,0,22.2369746426308
175742739010854,101,34.571259,-86.29105,0,6,27.4800991010823,0,26.3328139082816
175742740010854,70,34.407477,-86.34034,0,6,24.3723614659171,0,23.2349716800812
175742741010854,75,34.224733,-86.399162,0,6,27.65032903881,0,23.79374485794
139994613010854,36,33.080002,-87.880217,0,6,26.9023633136187,0,22.6055721497023
106341899010478,5,32.86471,-87.966019,0,5,0,0,0
175742559010854,57,32.953114,-88.172383,0,5,19.7115674695313,0,19.7115674695313
175742560010854,40,33.044582,-87.968429,0,5,21.1882210557846,0,19.8657041505873
175742168010854,48,32.914767,-87.438546,0,7,24.6244103043267,0,24.6244103043267
175742563010854,21,32.820208,-87.502553,0,5,11.6453275497004,0,11.4005140995881
81669081010478,69,32.869009,-87.500082,1,5,25.6644483779151,5.28281655505433,17.6645716986008
22303160010478,59,32.870638,-87.759216,0,3,18.2161788499,0,18.2161788499
81669372010478,76,32.68326,-87.756433,0,5,28.3759057937768,0,28.3759057937768
81669802010478,50,31.684635,-85.210391,0,5,36.5368538767796,0,34.4634402191635
38852012010478,1,33.292551,-87.454136,1,7,20.4921441260799,17.6866980274095,2.80544609867041
22342634010478,16,33.347147,-87.455746,0,6,11.1917195850187,0,1.60307976335445
106310253010478,7,33.558356,-87.615913,0,6,5.24665830830403,0,0
106310305010478,8,33.515921,-87.613007,0,5,0,0,0
175742940010854,86,33.07263,-87.547314,0,6,30.19838015245,0,26.8860519119189
175742943010854,20,33.034642,-87.71187,0,6,4.16928834152426,0,4.16928834152426
148515093010478,19,33.252857,-87.494412,1,6,33.8695188439898,8.99131208281438,11.4989940375497
38853873010478,70,33.301225,-87.755803,0,5,14.7391257533365,0,14.7391257533365
38854012010478,18,33.518486,-87.816706,0,5,9.21339482887909,0,8.88516848579227
175742946010854,46,33.113778,-87.803759,0,6,31.5603729962471,0,24.7391072404079
81628425010478,9,33.755238,-87.10225,0,5,0.293788354383802,0,0.13516141543536
38855370010478,36,33.767709,-87.413007,1,4,33.1884866638877,21.4550468896948,10.7459727801266
148516617010478,7,33.63177,-87.354248,0,4,8.84843430457635,0,8.84843430457635
139994985010854,8,33.806116,-87.463923,0,5,0.540645661741438,0,0.540645661741438
148516778010478,102,33.720651,-87.503602,0,4,18.2322846361865,0,17.4003157512456
38856982010478,17,33.992985,-87.614869,0,4,22.7369799440547,0,22.4087536009679
106312407010478,71,33.95249,-87.617812,1,5,30.0638710981884,5.1691128012164,24.4826526118932
139994988010854,3,33.550541,-87.207481,1,4,15.0232369905819,12.5114818437804,1.2602605594371
38857292010478,5,31.422457,-88.0549,1,8,20.0945954148481,19.3147941236163,0
139994992010854,16,31.331961,-88.156172,0,6,7.44443669288147,0,7.44443669288147
38892407010478,1,32.121383,-87.959572,1,5,19.9757678337994,19.9757678337994,0
81629794010478,15,31.594196,-88.249149,0,4,8.86898560671916,0,8.43135048260341
81629885010478,54,31.679703,-88.253156,0,5,21.0068625606687,0,17.5442605054232
81625357010478,35,33.137104,-86.447093,0,5,25.4633336696808,0,24.6335927582582
148513344010478,17,33.097233,-85.663403,1,5,24.8816333957155,7.80291068832764,13.8414190835229
